1	0
5	0
2055	0
8	0
9	0
2058	0
7	0
15	0
2070	0
2077	0
31	0
2080	0
36	0
2084	0
39	0
40	0
41	0
42	0
2087	0
2096	0
2097	0
2101	0
2103	0
2104	0
2109	0
63	0
65	0
72	0
74	0
2122	0
2124	0
77	0
2127	0
2128	0
82	0
2133	0
2135	0
2137	0
2140	0
2144	0
2147	0
2148	0
101	0
2149	0
103	0
104	0
105	0
2154	0
107	0
2155	0
2159	0
113	0
2163	0
2164	0
2166	0
121	0
2170	0
124	0
2172	0
129	0
130	0
132	0
134	0
2188	0
2189	0
2190	0
143	0
2191	0
2193	0
145	0
146	0
142	0
150	0
151	0
2198	0
154	0
158	0
2206	0
159	0
2207	0
2209	0
2212	0
165	0
2214	0
2215	0
168	0
169	0
2218	0
2220	0
177	0
2228	0
2229	0
2231	0
2232	0
2233	0
2234	0
186	0
187	0
2235	0
2237	0
2239	0
194	0
195	0
196	0
197	0
198	0
2245	0
200	0
2248	0
202	0
2251	0
203	0
204	0
2253	0
199	0
2256	0
2254	0
210	0
211	0
212	0
213	0
209	0
2259	0
214	0
2275	0
228	0
230	0
2278	0
2284	0
238	0
2287	0
239	0
2289	0
2286	0
2290	0
2292	0
2293	0
2297	0
2300	0
2301	0
2302	0
2306	0
2309	0
262	0
263	0
2312	0
264	0
266	0
270	0
2319	0
2318	0
2322	0
2323	0
275	0
2331	0
283	0
2334	0
287	0
288	0
2338	0
2340	0
293	0
2343	0
297	0
2348	0
300	0
301	0
2350	0
308	0
309	0
2358	0
311	0
316	0
2367	0
321	0
2377	0
330	0
332	0
2381	0
2382	0
335	0
2384	0
337	0
341	0
347	0
349	0
2400	0
2404	0
2406	0
360	0
363	0
364	0
365	0
366	0
2421	0
2422	0
375	0
2424	0
2425	0
2426	0
380	0
2431	0
2432	0
2433	0
2435	0
387	0
389	0
2440	0
2442	0
394	0
2446	0
2448	0
401	0
406	0
407	0
2455	0
2458	0
2460	0
413	0
2462	0
2463	0
2465	0
2466	0
419	0
421	0
422	0
424	0
2473	0
2476	0
2477	0
433	0
2481	0
2486	0
2488	0
445	0
2494	0
2495	0
2496	0
447	0
448	0
2497	0
452	0
2498	0
451	0
453	0
456	0
2503	0
460	0
2511	0
466	0
470	0
2519	0
472	0
2525	0
478	0
2526	0
482	0
485	0
488	0
2536	0
490	0
491	0
492	0
2542	0
2544	0
497	0
499	0
500	0
2548	0
501	0
2552	0
507	0
510	0
512	0
2562	0
2563	0
2566	0
520	0
523	0
524	0
2573	0
527	0
2576	0
2577	0
2575	0
532	0
2580	0
534	0
535	0
2584	0
2589	0
544	0
548	0
2600	0
2602	0
555	0
2603	0
557	0
558	0
560	0
561	0
2611	0
565	0
568	0
2620	0
2628	0
580	0
595	0
609	0
614	0
619	0
626	0
627	0
631	0
637	0
642	0
645	0
648	0
649	0
652	0
654	0
656	0
661	0
667	0
674	0
675	0
676	0
679	0
683	0
687	0
691	0
696	0
704	0
709	0
713	0
716	0
718	0
726	0
729	0
735	0
736	0
737	0
743	0
747	0
748	0
753	0
754	0
768	0
774	0
782	0
783	0
786	0
796	0
798	0
804	0
806	0
809	0
815	0
817	0
818	0
819	0
820	0
826	0
834	0
836	0
838	0
842	0
843	0
845	0
846	0
848	0
849	0
852	0
854	0
856	0
864	0
865	0
871	0
873	0
878	0
879	0
886	0
888	0
890	0
892	0
897	0
901	0
906	0
911	0
913	0
914	0
925	0
929	0
938	0
947	0
948	0
952	0
953	0
954	0
964	0
968	0
977	0
978	0
979	0
982	0
984	0
987	0
993	0
994	0
995	0
996	0
999	0
1003	0
1006	0
1007	0
1008	0
1009	0
1011	0
1013	0
1020	0
1023	0
1029	0
1041	0
1044	0
1058	0
1065	0
1068	0
1071	0
1080	0
1084	0
1085	0
1087	0
1089	0
1093	0
1094	0
1096	0
1101	0
1103	0
1109	0
1116	0
1122	0
1124	0
1129	0
1131	0
1132	0
1136	0
1139	0
1143	0
1146	0
1147	0
1149	0
1155	0
1157	0
1158	0
1161	0
1169	0
1170	0
1171	0
1174	0
1177	0
1185	0
1187	0
1200	0
1203	0
1211	0
1212	0
1215	0
1216	0
1218	0
1220	0
1224	0
1230	0
1231	0
1233	0
1235	0
1236	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1253	0
1254	0
1261	0
1263	0
1265	0
1268	0
1269	0
1271	0
1274	0
1275	0
1276	0
1280	0
1282	0
1287	0
1291	0
1295	0
1301	0
1304	0
1314	0
1319	0
1320	0
1327	0
1330	0
1332	0
1338	0
1339	0
1348	0
1352	0
1360	0
1361	0
1362	0
1363	0
1376	0
1379	0
1385	0
1386	0
1387	0
1389	0
1391	0
1392	0
1393	0
1395	0
1403	0
1405	0
1411	0
1415	0
1424	0
1425	0
1427	0
1435	0
1436	0
1437	0
1438	0
1439	0
1441	0
1443	0
1446	0
1461	0
1469	0
1470	0
1486	0
1492	0
1496	0
1500	0
1504	0
1505	0
1515	0
1524	0
1536	0
1546	0
1548	0
1551	0
1552	0
1555	0
1557	0
1560	0
1562	0
1565	0
1566	0
1569	0
1574	0
1577	0
1587	0
1596	0
1599	0
1605	0
1609	0
1612	0
1613	0
1621	0
1646	0
1653	0
1658	0
1661	0
1664	0
1676	0
1678	0
1679	0
1680	0
1681	0
1688	0
1689	0
1692	0
1695	0
1696	0
1700	0
1703	0
1704	0
1707	0
1708	0
1709	0
1713	0
1722	0
1724	0
1726	0
1731	0
1737	0
1738	0
1741	0
1748	0
1761	0
1763	0
1769	0
1770	0
1774	0
1777	0
1788	0
1789	0
1796	0
1804	0
1806	0
1808	0
1817	0
1820	0
1824	0
1828	0
1831	0
1836	0
1840	0
1849	0
1852	0
1853	0
1859	0
1861	0
1863	0
1864	0
1865	0
1866	0
1873	0
1890	0
1896	0
1900	0
1901	0
1902	0
1905	0
1910	0
1914	0
1923	0
1925	0
1928	0
1929	0
1940	0
1941	0
1942	0
1943	0
1944	0
1957	0
1961	0
1962	0
1967	0
1970	0
1971	0
1972	0
1976	0
1978	0
1986	0
1987	0
1992	0
1996	0
1999	0
2009	0
2011	0
2012	0
2013	0
2015	0
2017	0
2021	0
2022	0
2024	0
2026	0
2027	0
2031	0
2036	0
2048	1
2051	1
12	1
13	1
2060	1
16	1
2064	1
2067	1
22	1
25	1
26	1
2075	1
28	1
2078	1
2085	1
2088	1
43	1
44	1
45	1
2092	1
47	1
49	1
54	1
55	1
61	1
62	1
68	1
2116	1
2118	1
70	1
69	1
2123	1
75	1
79	1
2131	1
2132	1
87	1
88	1
2138	1
91	1
2141	1
2142	1
2143	1
97	1
2151	1
2152	1
2156	1
109	1
112	1
117	1
120	1
2173	1
126	1
131	1
133	1
2181	1
2183	1
2187	1
139	1
2192	1
148	1
2199	1
152	1
156	1
157	1
2211	1
170	1
171	1
2225	1
183	1
190	1
2242	1
2252	1
208	1
2257	1
2261	1
2262	1
215	1
218	1
220	1
221	1
223	1
224	1
225	1
226	1
2271	1
2274	1
227	1
229	1
234	1
236	1
244	1
249	1
251	1
2305	1
2310	1
2315	1
272	1
277	1
279	1
2335	1
292	1
295	1
2344	1
2346	1
2347	1
298	1
299	1
2351	1
2353	1
307	1
310	1
2359	1
2364	1
2372	1
2375	1
328	1
2378	1
2380	1
333	1
334	1
2383	1
2385	1
340	1
2392	1
2393	1
344	1
345	1
346	1
350	1
351	1
2403	1
2405	1
357	1
358	1
359	1
2412	1
369	1
370	1
376	1
2430	1
383	1
384	1
2439	1
392	1
395	1
396	1
397	1
2443	1
410	1
2459	1
416	1
417	1
2471	1
2472	1
430	1
2478	1
2480	1
434	1
435	1
2484	1
436	1
439	1
450	1
2500	1
457	1
459	1
461	1
2510	1
463	1
464	1
465	1
2513	1
2512	1
2514	1
2516	1
469	1
476	1
477	1
2529	1
486	1
2537	1
493	1
495	1
2543	1
496	1
498	1
2547	1
2549	1
502	1
2554	1
2559	1
513	1
2565	1
517	1
2568	1
2578	1
531	1
537	1
2586	1
539	1
543	1
2593	1
2595	1
2599	1
556	1
2605	1
559	1
563	1
2613	1
566	1
574	1
2622	1
577	1
2627	1
585	1
587	1
2638	1
597	1
599	1
604	1
605	1
607	1
610	1
611	1
613	1
615	1
621	1
625	1
644	1
655	1
663	1
669	1
678	1
689	1
690	1
693	1
694	1
695	1
701	1
705	1
711	1
721	1
731	1
741	1
755	1
758	1
759	1
778	1
780	1
785	1
788	1
792	1
800	1
805	1
816	1
821	1
822	1
825	1
828	1
829	1
839	1
840	1
841	1
851	1
859	1
861	1
862	1
866	1
868	1
880	1
881	1
884	1
885	1
891	1
893	1
898	1
905	1
916	1
922	1
933	1
937	1
939	1
941	1
943	1
944	1
960	1
963	1
969	1
970	1
976	1
983	1
988	1
990	1
992	1
998	1
1014	1
1016	1
1017	1
1019	1
1027	1
1033	1
1034	1
1045	1
1051	1
1066	1
1075	1
1077	1
1090	1
1091	1
1095	1
1099	1
1105	1
1108	1
1110	1
1128	1
1133	1
1138	1
1140	1
1144	1
1154	1
1176	1
1178	1
1180	1
1181	1
1188	1
1195	1
1214	1
1221	1
1225	1
1226	1
1245	1
1250	1
1251	1
1252	1
1259	1
1262	1
1264	1
1272	1
1281	1
1283	1
1288	1
1289	1
1312	1
1317	1
1321	1
1322	1
1325	1
1329	1
1333	1
1341	1
1344	1
1346	1
1353	1
1356	1
1358	1
1359	1
1364	1
1365	1
1373	1
1374	1
1377	1
1380	1
1382	1
1383	1
1390	1
1394	1
1400	1
1401	1
1408	1
1409	1
1412	1
1413	1
1417	1
1420	1
1426	1
1433	1
1434	1
1440	1
1442	1
1445	1
1447	1
1448	1
1449	1
1453	1
1457	1
1466	1
1474	1
1477	1
1484	1
1491	1
1497	1
1498	1
1499	1
1502	1
1503	1
1517	1
1519	1
1520	1
1526	1
1529	1
1530	1
1535	1
1540	1
1541	1
1563	1
1568	1
1572	1
1573	1
1580	1
1582	1
1585	1
1593	1
1594	1
1597	1
1601	1
1603	1
1604	1
1607	1
1611	1
1619	1
1627	1
1629	1
1631	1
1632	1
1633	1
1637	1
1649	1
1652	1
1667	1
1677	1
1682	1
1683	1
1684	1
1686	1
1687	1
1691	1
1693	1
1697	1
1698	1
1701	1
1702	1
1711	1
1715	1
1717	1
1718	1
1720	1
1725	1
1728	1
1730	1
1732	1
1734	1
1736	1
1740	1
1742	1
1743	1
1750	1
1754	1
1759	1
1762	1
1764	1
1768	1
1775	1
1794	1
1795	1
1807	1
1814	1
1818	1
1826	1
1834	1
1843	1
1846	1
1847	1
1848	1
1857	1
1860	1
1862	1
1867	1
1874	1
1876	1
1877	1
1878	1
1879	1
1881	1
1886	1
1891	1
1906	1
1912	1
1917	1
1922	1
1924	1
1934	1
1938	1
1946	1
1952	1
1954	1
1956	1
1959	1
1965	1
1966	1
1973	1
1974	1
1979	1
1980	1
1981	1
1983	1
1991	1
2000	1
2002	1
2005	1
2006	1
2023	1
2025	1
2030	1
2034	1
2040	1
2046	1
1024	2
4	2
2054	2
1030	2
1032	2
10	2
1037	2
14	2
2063	2
2062	2
17	2
2065	2
2068	2
1049	2
27	2
1052	2
1054	2
2079	2
1056	2
30	2
1057	2
35	2
33	2
2042	2
38	2
2089	2
2091	2
2093	2
1070	2
48	2
1072	2
2098	2
50	2
52	2
53	2
1078	2
2102	2
1074	2
1079	2
1082	2
59	2
60	2
2106	2
1083	2
64	2
1088	2
66	2
2117	2
1100	2
2125	2
1102	2
80	2
1104	2
1107	2
1112	2
1115	2
2139	2
95	2
1119	2
1120	2
98	2
99	2
100	2
96	2
2150	2
110	2
2160	2
116	2
119	2
2169	2
1145	2
2179	2
2180	2
1156	2
136	2
1162	2
1163	2
2194	2
2195	2
1173	2
2197	2
155	2
2204	2
2208	2
160	2
2210	2
1186	2
162	2
1189	2
1191	2
2216	2
174	2
2222	2
2224	2
1201	2
176	2
181	2
1206	2
184	2
189	2
2238	2
1213	2
2243	2
2244	2
2246	2
201	2
1227	2
207	2
1232	2
2258	2
1234	2
2260	2
1237	2
2263	2
217	2
2266	2
2269	2
2277	2
2279	2
233	2
1257	2
240	2
1266	2
246	2
2295	2
2294	2
1273	2
248	2
252	2
255	2
1279	2
256	2
2307	2
260	2
1285	2
1290	2
267	2
268	2
269	2
1293	2
1296	2
1297	2
2320	2
274	2
2324	2
278	2
2327	2
2329	2
1305	2
284	2
1311	2
2336	2
2337	2
2339	2
291	2
2341	2
294	2
2342	2
1323	2
1324	2
302	2
303	2
1336	2
1337	2
2363	2
2368	2
320	2
1347	2
323	2
2373	2
1350	2
1351	2
327	2
329	2
1354	2
2371	2
1357	2
339	2
2387	2
2389	2
1366	2
1371	2
2399	2
2401	2
